treat,age,educ,black,hisp,married,nodegree,re74,re75,re78,pool,u74,u75,employed78,age2,age3,educ2,re74_2,re75_2,educ_re74
0.0,32.0,12.0,0.0,0.0,1.0,0.0,23511.202,25064.516,26599.078,psid,0,0,1,1024.0,32768.0,144.0,552776619.484804,628229962.314256,282134.424
0.0,29.0,13.0,0.0,0.0,1.0,0.0,23511.202,25064.516,0.0,psid,0,0,0,841.0,24389.0,169.0,552776619.484804,628229962.314256,305645.626
0.0,29.0,13.0,0.0,0.0,1.0,0.0,23511.202,25064.516,0.0,psid,0,0,0,841.0,24389.0,169.0,552776619.484804,628229962.314256,305645.626
0.0,30.0,16.0,0.0,0.0,1.0,0.0,23511.202,25243.548,27042.396,psid,0,0,1,900.0,27000.0,256.0,552776619.484804,637236715.6283039,376179.232
0.0,47.0,14.0,1.0,0.0,1.0,0.0,23511.202,25565.806,23974.636,psid,0,0,1,2209.0,103823.0,196.0,552776619.484804,653610436.429636,329156.82800000004
0.0,51.0,12.0,1.0,0.0,1.0,0.0,23511.202,25601.613,25121.352,psid,0,0,1,2601.0,132651.0,144.0,552776619.484804,655442588.2017691,282134.424
0.0,26.0,14.0,0.0,0.0,1.0,0.0,23511.202,25780.645,31032.258,psid,0,0,1,676.0,17576.0,196.0,552776619.484804,664641656.616025,329156.82800000004
0.0,32.0,16.0,0.0,0.0,1.0,0.0,23511.202,25959.677,35465.438,psid,0,0,1,1024.0,32768.0,256.0,552776619.484804,673904829.944329,376179.232
0.0,35.0,14.0,0.0,0.0,1.0,0.0,23511.202,26496.774,29554.531,psid,0,0,1,1225.0,42875.0,196.0,552776619.484804,702079032.4070761,329156.82800000004
0.0,35.0,14.0,0.0,0.0,1.0,0.0,23511.202,26496.774,29554.531,psid,0,0,1,1225.0,42875.0,196.0,552776619.484804,702079032.4070761,329156.82800000004
0.0,54.0,12.0,0.0,0.0,1.0,0.0,23511.202,26854.839,2049.6068,psid,0,0,1,2916.0,157464.0,144.0,552776619.484804,721182377.715921,282134.424
0.0,55.0,12.0,0.0,0.0,1.0,0.0,23511.202,26854.839,26599.078,psid,0,0,1,3025.0,166375.0,144.0,552776619.484804,721182377.715921,282134.424
0.0,55.0,12.0,0.0,0.0,1.0,0.0,23511.202,26854.839,26599.078,psid,0,0,1,3025.0,166375.0,144.0,552776619.484804,721182377.715921,282134.424
0.0,38.0,12.0,0.0,0.0,1.0,0.0,23511.202,26854.839,29554.531,psid,0,0,1,1444.0,54872.0,144.0,552776619.484804,721182377.715921,282134.424
0.0,25.0,12.0,0.0,0.0,0.0,0.0,23511.202,26854.839,18176.037,psid,0,0,1,625.0,15625.0,144.0,552776619.484804,721182377.715921,282134.424
0.0,30.0,12.0,0.0,0.0,1.0,0.0,23511.202,28645.161,32509.985,psid,0,0,1,900.0,27000.0,144.0,552776619.484804,820545248.715921,282134.424
0.0,25.0,17.0,0.0,0.0,1.0,0.0,23511.202,29003.226,28076.805,psid,0,0,1,625.0,15625.0,289.0,552776619.484804,841187118.4070759,399690.434
0.0,39.0,12.0,0.0,0.0,0.0,0.0,23511.202,31509.677,15516.129,psid,0,0,1,1521.0,59319.0,144.0,552776619.484804,992859744.644329,282134.424
0.0,28.0,14.0,0.0,0.0,1.0,0.0,23511.202,32225.806,36943.164,psid,0,0,1,784.0,21952.0,196.0,552776619.484804,1038502572.3496361,329156.82800000004
0.0,47.0,12.0,1.0,0.0,1.0,0.0,23511.202,32225.806,17732.719,psid,0,0,1,2209.0,103823.0,144.0,552776619.484804,1038502572.3496361,282134.424
0.0,39.0,17.0,0.0,0.0,1.0,0.0,23511.202,35448.387,32509.985,psid,0,0,1,1521.0,59319.0,289.0,552776619.484804,1256588140.9017692,399690.434
0.0,49.0,12.0,0.0,0.0,1.0,0.0,23511.202,35806.452,23643.625,psid,0,0,1,2401.0,117649.0,144.0,552776619.484804,1282102004.8283038,282134.424
0.0,21.0,12.0,0.0,0.0,1.0,0.0,23511.202,50129.032,0.0,psid,0,0,0,441.0,9261.0,144.0,552776619.484804,2512919849.257024,282134.424
0.0,31.0,14.0,0.0,0.0,1.0,0.0,23707.128,20767.742,23939.171,psid,0,0,1,961.0,29791.0,196.0,562027918.008384,431299107.7785639,331899.792
0.0,27.0,12.0,0.0,0.0,1.0,0.0,23707.128,21483.871,33987.711,psid,0,0,1,729.0,19683.0,144.0,562027918.008384,461556713.144641,284485.536
0.0,37.0,12.0,0.0,0.0,1.0,0.0,23707.128,22200.0,22904.762,psid,0,0,1,1369.0,50653.0,144.0,562027918.008384,492840000.0,284485.536
0.0,51.0,12.0,0.0,0.0,1.0,0.0,23707.128,22379.032,19411.416,psid,0,0,1,2601.0,132651.0,144.0,562027918.008384,500821073.257024,284485.536
0.0,29.0,12.0,0.0,0.0,1.0,0.0,23707.128,26854.839,28076.805,psid,0,0,1,841.0,24389.0,144.0,562027918.008384,721182377.715921,284485.536
0.0,27.0,14.0,0.0,0.0,1.0,0.0,23707.128,29540.323,23200.307,psid,0,0,1,729.0,19683.0,196.0,562027918.008384,872630682.944329,331899.792
0.0,24.0,13.0,0.0,0.0,1.0,0.0,23903.055,1790.3226,449.22888,psid,0,0,1,576.0,13824.0,169.0,571356038.333025,3205255.0120707597,310739.715
0.0,32.0,12.0,0.0,0.0,1.0,0.0,23903.055,24812.081,12412.903,psid,0,0,1,1024.0,32768.0,144.0,571356038.333025,615639363.550561,286836.66000000003
0.0,31.0,17.0,0.0,0.0,1.0,0.0,23903.055,25601.613,27042.396,psid,0,0,1,961.0,29791.0,289.0,571356038.333025,655442588.2017691,406351.935
0.0,46.0,12.0,0.0,0.0,0.0,0.0,23918.729,12532.258,0.0,psid,0,0,0,2116.0,97336.0,144.0,572105596.975441,157057490.578564,287024.748
0.0,40.0,15.0,0.0,1.0,1.0,0.0,24001.018,23274.194,26599.078,psid,0,0,1,1600.0,64000.0,225.0,576048865.036324,541688106.349636,360015.27
0.0,27.0,16.0,0.0,0.0,1.0,0.0,24098.982,7161.2903,36204.301,psid,0,0,1,729.0,19683.0,256.0,580760933.436324,51284078.760874085,385583.712
0.0,27.0,17.0,0.0,0.0,1.0,0.0,24098.982,22200.0,25860.215,psid,0,0,1,729.0,19683.0,289.0,580760933.436324,492840000.0,409682.694
0.0,28.0,14.0,0.0,0.0,1.0,0.0,24098.982,22379.032,27337.942,psid,0,0,1,784.0,21952.0,196.0,580760933.436324,500821073.257024,337385.748
0.0,29.0,17.0,0.0,0.0,1.0,0.0,24098.982,24527.419,23643.625,psid,0,0,1,841.0,24389.0,289.0,580760933.436324,601594282.8015611,409682.694
0.0,36.0,13.0,0.0,0.0,1.0,0.0,24098.982,25064.516,25564.67,psid,0,0,1,1296.0,46656.0,169.0,580760933.436324,628229962.314256,313286.766
0.0,23.0,12.0,0.0,0.0,1.0,0.0,24098.982,26854.839,17437.174,psid,0,0,1,529.0,12167.0,144.0,580760933.436324,721182377.715921,289187.784
0.0,28.0,12.0,0.0,0.0,1.0,0.0,24294.908,18261.29,21427.035,psid,0,0,1,784.0,21952.0,144.0,590242554.728464,333474712.4641,291538.896
0.0,28.0,12.0,0.0,0.0,1.0,0.0,24383.075,15217.742,19210.445,psid,0,0,1,784.0,21952.0,144.0,594534346.455625,231579671.57856402,292596.9
0.0,34.0,12.0,0.0,0.0,1.0,0.0,24486.916,22200.0,22904.762,psid,0,0,1,1156.0,39304.0,144.0,599609055.191056,492840000.0,293842.992
0.0,41.0,12.0,0.0,0.0,1.0,0.0,24490.835,14322.581,22165.899,psid,0,0,1,1681.0,68921.0,144.0,599800998.9972249,205136326.50156102,293890.02
0.0,25.0,13.0,0.0,0.0,1.0,0.0,24490.835,18261.29,0.0,psid,0,0,0,625.0,15625.0,169.0,599800998.9972249,333474712.4641,318380.855
0.0,45.0,12.0,0.0,0.0,1.0,0.0,24490.835,21483.871,10639.631,psid,0,0,1,2025.0,91125.0,144.0,599800998.9972249,461556713.144641,293890.02
0.0,45.0,12.0,1.0,0.0,1.0,0.0,24490.835,21483.871,28076.805,psid,0,0,1,2025.0,91125.0,144.0,599800998.9972249,461556713.144641,293890.02
0.0,41.0,12.0,0.0,0.0,1.0,0.0,24490.835,21483.871,33987.711,psid,0,0,1,1681.0,68921.0,144.0,599800998.9972249,461556713.144641,293890.02
0.0,35.0,16.0,0.0,0.0,0.0,0.0,24490.835,21841.935,24825.806,psid,0,0,1,1225.0,42875.0,256.0,599800998.9972249,477070124.54422504,391853.36
0.0,35.0,13.0,1.0,0.0,1.0,0.0,24490.835,23274.194,25121.352,psid,0,0,1,1225.0,42875.0,169.0,599800998.9972249,541688106.349636,318380.855
0.0,29.0,16.0,0.0,0.0,1.0,0.0,24490.835,23453.226,25860.215,psid,0,0,1,841.0,24389.0,256.0,599800998.9972249,550053809.807076,391853.36
0.0,28.0,13.0,0.0,0.0,1.0,0.0,24490.835,23868.581,23495.853,psid,0,0,1,784.0,21952.0,169.0,599800998.9972249,569709158.953561,318380.855
0.0,35.0,13.0,0.0,0.0,1.0,0.0,24490.835,23990.323,22165.899,psid,0,0,1,1225.0,42875.0,169.0,599800998.9972249,575535597.6443291,318380.855
0.0,35.0,16.0,0.0,0.0,1.0,0.0,24490.835,24169.355,25638.556,psid,0,0,1,1225.0,42875.0,256.0,599800998.9972249,584157721.116025,391853.36
0.0,30.0,12.0,0.0,0.0,1.0,0.0,24490.835,25064.516,29554.531,psid,0,0,1,900.0,27000.0,144.0,599800998.9972249,628229962.314256,293890.02
0.0,29.0,12.0,0.0,0.0,1.0,0.0,24490.835,25064.516,28076.805,psid,0,0,1,841.0,24389.0,144.0,599800998.9972249,628229962.314256,293890.02
0.0,26.0,14.0,1.0,0.0,1.0,0.0,24490.835,25717.984,26643.41,psid,0,0,1,676.0,17576.0,196.0,599800998.9972249,661414701.024256,342871.69
0.0,28.0,16.0,0.0,0.0,1.0,0.0,24490.835,26460.968,45809.524,psid,0,0,1,784.0,21952.0,256.0,599800998.9972249,700182827.497024,391853.36
0.0,30.0,16.0,0.0,0.0,1.0,0.0,24490.835,26854.839,38420.891,psid,0,0,1,900.0,27000.0,256.0,599800998.9972249,721182377.715921,391853.36
0.0,26.0,17.0,0.0,0.0,0.0,0.0,24490.835,26854.839,29702.304,psid,0,0,1,676.0,17576.0,289.0,599800998.9972249,721182377.715921,416344.195
0.0,22.0,13.0,0.0,0.0,1.0,0.0,24490.835,26854.839,39159.754,psid,0,0,1,484.0,10648.0,169.0,599800998.9972249,721182377.715921,318380.855
0.0,22.0,12.0,0.0,0.0,1.0,0.0,24490.835,26854.839,25121.352,psid,0,0,1,484.0,10648.0,144.0,599800998.9972249,721182377.715921,293890.02
0.0,26.0,16.0,0.0,0.0,0.0,0.0,24490.835,27750.0,9605.2227,psid,0,0,1,676.0,17576.0,256.0,599800998.9972249,770062500.0,391853.36
0.0,43.0,12.0,1.0,0.0,1.0,0.0,24490.835,29355.919,35465.438,psid,0,0,1,1849.0,79507.0,144.0,599800998.9972249,861769980.3345611,293890.02
0.0,43.0,13.0,1.0,0.0,1.0,0.0,24490.835,34016.129,39898.618,psid,0,0,1,1849.0,79507.0,169.0,599800998.9972249,1157097032.1446412,318380.855
0.0,48.0,16.0,0.0,0.0,1.0,0.0,24663.251,18082.258,25121.352,psid,0,0,1,2304.0,110592.0,256.0,608275949.889001,326968054.37856406,394612.016
0.0,45.0,12.0,0.0,0.0,1.0,0.0,24686.762,15217.742,27929.032,psid,0,0,1,2025.0,91125.0,144.0,609436218.044644,231579671.57856402,296241.144
0.0,27.0,12.0,1.0,0.0,1.0,0.0,24686.762,22558.065,22609.217,psid,0,0,1,729.0,19683.0,144.0,609436218.044644,508866296.5442249,296241.144
0.0,44.0,17.0,0.0,0.0,1.0,0.0,24686.762,23274.194,23348.08,psid,0,0,1,1936.0,85184.0,289.0,609436218.044644,541688106.349636,419674.95399999997
0.0,26.0,16.0,0.0,0.0,1.0,0.0,24686.762,25422.581,29554.531,psid,0,0,1,676.0,17576.0,256.0,609436218.044644,646307624.7015609,394988.192
0.0,54.0,16.0,0.0,0.0,1.0,0.0,24686.762,26854.839,26451.306,psid,0,0,1,2916.0,157464.0,256.0,609436218.044644,721182377.715921,394988.192
0.0,54.0,16.0,0.0,0.0,1.0,0.0,24686.762,26854.839,26451.306,psid,0,0,1,2916.0,157464.0,256.0,609436218.044644,721182377.715921,394988.192
0.0,54.0,16.0,0.0,0.0,1.0,0.0,24686.762,26854.839,26451.306,psid,0,0,1,2916.0,157464.0,256.0,609436218.044644,721182377.715921,394988.192
0.0,29.0,12.0,0.0,0.0,1.0,0.0,24686.762,27750.0,24382.488,psid,0,0,1,841.0,24389.0,144.0,609436218.044644,770062500.0,296241.144
0.0,22.0,12.0,0.0,0.0,1.0,0.0,24765.132,21594.871,34320.2,psid,0,0,1,484.0,10648.0,144.0,613311762.977424,466338453.506641,297181.58400000003
0.0,39.0,17.0,0.0,0.0,1.0,0.0,24823.91,25064.516,27061.607,psid,0,0,1,1521.0,59319.0,289.0,616226507.6881,628229962.314256,422006.47
0.0,35.0,16.0,0.0,0.0,1.0,0.0,24882.688,24527.419,36943.164,psid,0,0,1,1225.0,42875.0,256.0,619148162.1053439,601594282.8015611,398123.008
0.0,44.0,12.0,0.0,0.0,1.0,0.0,24882.688,27929.032,25121.352,psid,0,0,1,1936.0,85184.0,144.0,619148162.1053439,780030828.457024,298592.256
0.0,32.0,16.0,0.0,0.0,1.0,0.0,24980.652,25064.516,26599.078,psid,0,0,1,1024.0,32768.0,256.0,624032974.3451039,628229962.314256,399690.432
0.0,27.0,17.0,0.0,0.0,1.0,0.0,25078.615,19693.548,24530.261,psid,0,0,1,729.0,19683.0,289.0,628936930.318225,387835832.82830393,426336.455
0.0,27.0,17.0,0.0,0.0,1.0,0.0,25078.615,19693.548,24530.261,psid,0,0,1,729.0,19683.0,289.0,628936930.318225,387835832.82830393,426336.455
0.0,26.0,12.0,0.0,0.0,1.0,0.0,25078.615,23274.194,26599.078,psid,0,0,1,676.0,17576.0,144.0,628936930.318225,541688106.349636,300943.38
0.0,46.0,12.0,0.0,0.0,1.0,0.0,25078.615,24169.355,26780.839,psid,0,0,1,2116.0,97336.0,144.0,628936930.318225,584157721.116025,300943.38
0.0,25.0,16.0,0.0,0.0,0.0,0.0,25078.615,25601.613,30145.622,psid,0,0,1,625.0,15625.0,256.0,628936930.318225,655442588.2017691,401257.84
0.0,35.0,12.0,0.0,0.0,1.0,0.0,25078.615,26854.839,29554.531,psid,0,0,1,1225.0,42875.0,144.0,628936930.318225,721182377.715921,300943.38
0.0,33.0,16.0,0.0,0.0,1.0,0.0,25078.615,26854.839,24448.986,psid,0,0,1,1089.0,35937.0,256.0,628936930.318225,721182377.715921,401257.84
0.0,26.0,16.0,0.0,0.0,1.0,0.0,25078.615,30793.548,36943.164,psid,0,0,1,676.0,17576.0,256.0,628936930.318225,948242598.428304,401257.84
0.0,26.0,12.0,1.0,0.0,1.0,0.0,25088.411,23274.194,29554.531,psid,0,0,1,676.0,17576.0,144.0,629428366.504921,541688106.349636,301060.93200000003
0.0,20.0,12.0,0.0,0.0,1.0,0.0,25294.134,18798.387,25121.352,psid,0,0,1,400.0,8000.0,144.0,639793214.809956,353379353.80176896,303529.608
0.0,49.0,12.0,0.0,0.0,1.0,0.0,25470.468,17953.355,20244.854,psid,0,0,1,2401.0,117649.0,144.0,648744740.139024,322322955.75602496,305645.61600000004
0.0,25.0,13.0,0.0,0.0,1.0,0.0,25470.468,18798.387,23643.625,psid,0,0,1,625.0,15625.0,169.0,648744740.139024,353379353.80176896,331116.08400000003
0.0,28.0,12.0,1.0,0.0,0.0,0.0,25470.468,19693.548,26599.078,psid,0,0,1,784.0,21952.0,144.0,648744740.139024,387835832.82830393,305645.61600000004
0.0,28.0,13.0,0.0,0.0,1.0,0.0,25470.468,19693.548,26599.078,psid,0,0,1,784.0,21952.0,169.0,648744740.139024,387835832.82830393,331116.08400000003
0.0,35.0,12.0,1.0,0.0,1.0,0.0,25470.468,21483.871,26599.078,psid,0,0,1,1225.0,42875.0,144.0,648744740.139024,461556713.144641,305645.61600000004
0.0,27.0,12.0,0.0,0.0,0.0,0.0,25470.468,21483.871,25121.352,psid,0,0,1,729.0,19683.0,144.0,648744740.139024,461556713.144641,305645.61600000004
0.0,44.0,12.0,0.0,0.0,1.0,0.0,25470.468,21483.871,25634.123,psid,0,0,1,1936.0,85184.0,144.0,648744740.139024,461556713.144641,305645.61600000004
0.0,23.0,12.0,0.0,1.0,1.0,0.0,25470.468,21483.871,32509.985,psid,0,0,1,529.0,12167.0,144.0,648744740.139024,461556713.144641,305645.61600000004
0.0,32.0,12.0,1.0,0.0,1.0,0.0,25470.468,22379.032,31771.121,psid,0,0,1,1024.0,32768.0,144.0,648744740.139024,500821073.257024,305645.61600000004
0.0,24.0,12.0,0.0,0.0,1.0,0.0,25470.468,22737.097,25121.352,psid,0,0,1,576.0,13824.0,144.0,648744740.139024,516975579.98740906,305645.61600000004
0.0,27.0,12.0,0.0,0.0,1.0,0.0,25470.468,23095.161,31032.258,psid,0,0,1,729.0,19683.0,144.0,648744740.139024,533386461.615921,305645.61600000004
0.0,46.0,12.0,0.0,0.0,1.0,0.0,25470.468,23274.194,29554.531,psid,0,0,1,2116.0,97336.0,144.0,648744740.139024,541688106.349636,305645.61600000004
0.0,31.0,12.0,0.0,0.0,1.0,0.0,25470.468,23274.194,22165.899,psid,0,0,1,961.0,29791.0,144.0,648744740.139024,541688106.349636,305645.61600000004
0.0,27.0,15.0,1.0,0.0,0.0,0.0,25470.468,24169.355,29554.531,psid,0,0,1,729.0,19683.0,225.0,648744740.139024,584157721.116025,382057.02
0.0,51.0,16.0,0.0,0.0,0.0,0.0,25470.468,24169.355,12708.449,psid,0,0,1,2601.0,132651.0,256.0,648744740.139024,584157721.116025,407527.488
0.0,43.0,12.0,1.0,0.0,1.0,0.0,25470.468,25064.516,25121.352,psid,0,0,1,1849.0,79507.0,144.0,648744740.139024,628229962.314256,305645.61600000004
0.0,32.0,16.0,1.0,0.0,1.0,0.0,25470.468,25422.581,30145.622,psid,0,0,1,1024.0,32768.0,256.0,648744740.139024,646307624.7015609,407527.488
0.0,37.0,12.0,0.0,0.0,0.0,0.0,25470.468,25780.645,22461.444,psid,0,0,1,1369.0,50653.0,144.0,648744740.139024,664641656.616025,305645.61600000004
0.0,37.0,12.0,0.0,0.0,0.0,0.0,25470.468,25780.645,22461.444,psid,0,0,1,1369.0,50653.0,144.0,648744740.139024,664641656.616025,305645.61600000004
0.0,30.0,12.0,0.0,0.0,1.0,0.0,25470.468,25959.677,28076.805,psid,0,0,1,900.0,27000.0,144.0,648744740.139024,673904829.944329,305645.61600000004
0.0,45.0,12.0,1.0,0.0,1.0,0.0,25470.468,26695.5,27898.0,psid,0,0,1,2025.0,91125.0,144.0,648744740.139024,712649720.25,305645.61600000004
0.0,45.0,12.0,1.0,0.0,1.0,0.0,25470.468,26695.5,27898.0,psid,0,0,1,2025.0,91125.0,144.0,648744740.139024,712649720.25,305645.61600000004
0.0,49.0,17.0,0.0,0.0,1.0,0.0,25470.468,26854.839,29554.531,psid,0,0,1,2401.0,117649.0,289.0,648744740.139024,721182377.715921,432997.956
0.0,49.0,17.0,0.0,0.0,1.0,0.0,25470.468,26854.839,29554.531,psid,0,0,1,2401.0,117649.0,289.0,648744740.139024,721182377.715921,432997.956
0.0,26.0,17.0,0.0,0.0,1.0,0.0,25470.468,26854.839,44331.797,psid,0,0,1,676.0,17576.0,289.0,648744740.139024,721182377.715921,432997.956
0.0,37.0,13.0,0.0,0.0,1.0,0.0,25470.468,30435.484,32509.985,psid,0,0,1,1369.0,50653.0,169.0,648744740.139024,926318686.3142561,331116.08400000003
0.0,44.0,17.0,0.0,0.0,1.0,0.0,25470.468,30435.484,21427.035,psid,0,0,1,1936.0,85184.0,289.0,648744740.139024,926318686.3142561,432997.956
0.0,30.0,17.0,0.0,0.0,1.0,0.0,25470.468,31330.645,38420.891,psid,0,0,1,900.0,27000.0,289.0,648744740.139024,981609316.116025,432997.956
0.0,51.0,12.0,0.0,0.0,1.0,0.0,25470.468,32225.806,29554.531,psid,0,0,1,2601.0,132651.0,144.0,648744740.139024,1038502572.3496361,305645.61600000004
0.0,28.0,17.0,0.0,0.0,1.0,0.0,25607.617,18091.21,22165.899,psid,0,0,1,784.0,21952.0,289.0,655750048.4186889,327291879.26409996,435329.48899999994
0.0,29.0,16.0,0.0,0.0,1.0,0.0,25666.395,28287.097,35465.438,psid,0,0,1,841.0,24389.0,256.0,658763832.296025,800159856.687409,410662.32
0.0,40.0,12.0,0.0,0.0,1.0,0.0,25707.54,20409.677,23052.535,psid,0,0,1,1600.0,64000.0,144.0,660877612.8516,416554915.244329,308490.48
0.0,34.0,16.0,0.0,0.0,1.0,0.0,25862.322,0.0,0.0,psid,0,1,0,1156.0,39304.0,256.0,668859699.231684,0.0,413797.152
0.0,51.0,12.0,0.0,0.0,1.0,0.0,25862.322,20588.71,24825.806,psid,0,0,1,2601.0,132651.0,144.0,668859699.231684,423894979.46409994,310347.864
0.0,26.0,16.0,0.0,0.0,1.0,0.0,25862.322,22379.032,35465.438,psid,0,0,1,676.0,17576.0,256.0,668859699.231684,500821073.257024,413797.152
0.0,46.0,12.0,0.0,0.0,1.0,0.0,25862.322,23274.194,35465.438,psid,0,0,1,2116.0,97336.0,144.0,668859699.231684,541688106.349636,310347.864
0.0,45.0,14.0,0.0,0.0,1.0,0.0,25862.322,28645.161,26599.078,psid,0,0,1,2025.0,91125.0,196.0,668859699.231684,820545248.715921,362072.50800000003
0.0,49.0,12.0,0.0,0.0,1.0,0.0,25862.322,28645.161,26599.078,psid,0,0,1,2401.0,117649.0,144.0,668859699.231684,820545248.715921,310347.864
0.0,26.0,16.0,0.0,0.0,0.0,0.0,25862.322,31790.758,15646.169,psid,0,0,1,676.0,17576.0,256.0,668859699.231684,1010652294.2145641,413797.152
0.0,30.0,16.0,0.0,0.0,1.0,0.0,26058.248,28645.161,29258.986,psid,0,0,1,900.0,27000.0,256.0,679032288.829504,820545248.715921,416931.968
0.0,50.0,12.0,0.0,0.0,1.0,0.0,26254.175,0.0,0.0,psid,0,1,0,2500.0,125000.0,144.0,689281704.930625,0.0,315050.1
0.0,25.0,12.0,0.0,0.0,0.0,0.0,26254.175,21483.871,26599.078,psid,0,0,1,625.0,15625.0,144.0,689281704.930625,461556713.144641,315050.1
0.0,27.0,17.0,0.0,0.0,0.0,0.0,26254.175,29540.323,31032.258,psid,0,0,1,729.0,19683.0,289.0,689281704.930625,872630682.944329,446320.975
0.0,46.0,16.0,0.0,0.0,1.0,0.0,26293.36,65160.581,17732.719,psid,0,0,1,2116.0,97336.0,256.0,691340780.0896001,4245901316.2575607,420693.76
0.0,46.0,16.0,0.0,0.0,1.0,0.0,26293.36,65160.581,17732.719,psid,0,0,1,2116.0,97336.0,256.0,691340780.0896001,4245901316.2575607,420693.76
0.0,43.0,12.0,1.0,0.0,1.0,0.0,26450.102,14322.581,29554.531,psid,0,0,1,1849.0,79507.0,144.0,699607895.810404,205136326.50156102,317401.224
0.0,27.0,12.0,1.0,0.0,1.0,0.0,26450.102,18798.387,31032.258,psid,0,0,1,729.0,19683.0,144.0,699607895.810404,353379353.80176896,317401.224
0.0,22.0,12.0,0.0,0.0,0.0,0.0,26450.102,23274.194,19210.445,psid,0,0,1,484.0,10648.0,144.0,699607895.810404,541688106.349636,317401.224
0.0,55.0,12.0,0.0,0.0,1.0,0.0,26450.102,23990.323,29554.531,psid,0,0,1,3025.0,166375.0,144.0,699607895.810404,575535597.6443291,317401.224
0.0,53.0,12.0,0.0,0.0,1.0,0.0,26450.102,25064.516,26007.988,psid,0,0,1,2809.0,148877.0,144.0,699607895.810404,628229962.314256,317401.224
0.0,44.0,12.0,0.0,0.0,1.0,0.0,26450.102,25959.677,26746.851,psid,0,0,1,1936.0,85184.0,144.0,699607895.810404,673904829.944329,317401.224
0.0,47.0,13.0,0.0,0.0,1.0,0.0,26450.102,25959.677,26625.677,psid,0,0,1,2209.0,103823.0,169.0,699607895.810404,673904829.944329,343851.326
0.0,46.0,14.0,0.0,0.0,1.0,0.0,26450.102,26496.774,29554.531,psid,0,0,1,2116.0,97336.0,196.0,699607895.810404,702079032.4070761,370301.42799999996
0.0,25.0,12.0,0.0,0.0,1.0,0.0,26450.102,26836.935,35465.438,psid,0,0,1,625.0,15625.0,144.0,699607895.810404,720221080.1942251,317401.224
0.0,31.0,15.0,1.0,0.0,0.0,0.0,26450.102,26854.839,25860.215,psid,0,0,1,961.0,29791.0,225.0,699607895.810404,721182377.715921,396751.52999999997
0.0,28.0,16.0,0.0,0.0,1.0,0.0,26450.102,26854.839,29554.531,psid,0,0,1,784.0,21952.0,256.0,699607895.810404,721182377.715921,423201.632
0.0,40.0,16.0,0.0,0.0,1.0,0.0,26450.102,26854.839,32421.321,psid,0,0,1,1600.0,64000.0,256.0,699607895.810404,721182377.715921,423201.632
0.0,40.0,16.0,0.0,0.0,1.0,0.0,26450.102,26854.839,32421.321,psid,0,0,1,1600.0,64000.0,256.0,699607895.810404,721182377.715921,423201.632
0.0,28.0,12.0,0.0,0.0,1.0,0.0,26450.102,26858.419,29480.645,psid,0,0,1,784.0,21952.0,144.0,699607895.810404,721374671.1795611,317401.224
0.0,29.0,15.0,0.0,0.0,1.0,0.0,26450.102,27250.5,28815.668,psid,0,0,1,841.0,24389.0,225.0,699607895.810404,742589750.25,396751.52999999997
0.0,42.0,16.0,0.0,0.0,1.0,0.0,26450.102,27499.355,29554.531,psid,0,0,1,1764.0,74088.0,256.0,699607895.810404,756214525.4160249,423201.632
0.0,30.0,15.0,0.0,0.0,1.0,0.0,26450.102,27570.968,29554.531,psid,0,0,1,900.0,27000.0,225.0,699607895.810404,760158276.4570241,396751.52999999997
0.0,39.0,12.0,0.0,0.0,1.0,0.0,26450.102,27750.0,6354.2243,psid,0,0,1,1521.0,59319.0,144.0,699607895.810404,770062500.0,317401.224
0.0,30.0,16.0,0.0,0.0,1.0,0.0,26450.102,28197.581,29554.531,psid,0,0,1,900.0,27000.0,256.0,699607895.810404,795103574.2515609,423201.632
0.0,50.0,12.0,0.0,0.0,1.0,0.0,26450.102,30077.419,26599.078,psid,0,0,1,2500.0,125000.0,144.0,699607895.810404,904651133.7015611,317401.224
0.0,29.0,17.0,0.0,0.0,0.0,0.0,26614.68,28503.726,29315.14,psid,0,0,1,841.0,24389.0,289.0,708341191.5024,812462395.883076,452449.56
0.0,29.0,15.0,0.0,0.0,1.0,0.0,26646.029,19693.548,32509.985,psid,0,0,1,841.0,24389.0,225.0,710010861.468841,387835832.82830393,399690.435
0.0,27.0,12.0,0.0,0.0,1.0,0.0,26646.029,29540.323,35465.438,psid,0,0,1,729.0,19683.0,144.0,710010861.468841,872630682.944329,319752.348
0.0,31.0,12.0,0.0,1.0,1.0,0.0,26841.955,6982.2581,17732.719,psid,0,0,1,961.0,29791.0,144.0,720490548.222025,48751928.17501561,322103.46
0.0,31.0,12.0,0.0,1.0,1.0,0.0,26841.955,6982.2581,17732.719,psid,0,0,1,961.0,29791.0,144.0,720490548.222025,48751928.17501561,322103.46
0.0,29.0,12.0,0.0,0.0,1.0,0.0,26841.955,20588.71,42854.071,psid,0,0,1,841.0,24389.0,144.0,720490548.222025,423894979.46409994,322103.46
0.0,27.0,16.0,0.0,0.0,1.0,0.0,26841.955,22200.0,19210.445,psid,0,0,1,729.0,19683.0,256.0,720490548.222025,492840000.0,429471.28
0.0,26.0,17.0,1.0,0.0,0.0,0.0,26841.955,25243.548,20392.627,psid,0,0,1,676.0,17576.0,289.0,720490548.222025,637236715.6283039,456313.23500000004
