treat,age,educ,black,hisp,married,nodegree,re74,re75,re78,pool,u74,u75,employed78,age2,age3,educ2,re74_2,re75_2,educ_re74
0.0,29.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cps,1,1,0,841.0,24389.0,169.0,0.0,0.0,0.0
0.0,23.0,12.0,0.0,0.0,1.0,0.0,16334.41,15937.45,25564.67,cps,0,0,1,529.0,12167.0,144.0,266812950.0481,254002312.50250003,196012.91999999998
0.0,38.0,16.0,0.0,0.0,0.0,0.0,25862.32,15087.05,22878.16,cps,0,0,1,1444.0,54872.0,256.0,668859595.7824,227619077.7025,413797.12
0.0,26.0,18.0,0.0,0.0,1.0,0.0,4181.075,25243.55,25564.67,cps,0,0,1,676.0,17576.0,324.0,17481388.155624997,637236816.6025,75259.34999999999
0.0,23.0,15.0,0.0,0.0,0.0,0.0,12558.9,12913.6,8189.561,cps,0,0,1,529.0,12167.0,225.0,157725969.20999998,166761064.96,188383.5
0.0,32.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cps,1,1,0,1024.0,32768.0,256.0,0.0,0.0,0.0
0.0,55.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,3151.991,cps,0,0,1,3025.0,166375.0,196.0,668859595.7824,637236816.6025,362072.48
0.0,46.0,16.0,0.0,0.0,1.0,0.0,869.9145,25243.55,25564.67,cps,0,0,1,2116.0,97336.0,256.0,756751.2373102499,637236816.6025,13918.632
0.0,33.0,18.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,cps,0,0,1,1089.0,35937.0,324.0,668859595.7824,637236816.6025,465521.76
0.0,26.0,16.0,0.0,0.0,1.0,0.0,4235.935,0.0,0.0,cps,0,1,0,676.0,17576.0,256.0,17943145.324225005,0.0,67774.96
0.0,27.0,12.0,1.0,0.0,1.0,0.0,3277.853,1482.387,2389.484,cps,0,0,1,729.0,19683.0,144.0,10744320.289609,2197471.2177689997,39334.236000000004
0.0,32.0,12.0,1.0,0.0,1.0,0.0,25862.32,23685.97,25564.67,cps,0,0,1,1024.0,32768.0,144.0,668859595.7824,561025174.8409001,310347.83999999997
0.0,31.0,12.0,0.0,0.0,1.0,0.0,10358.64,11694.39,15505.78,cps,0,0,1,961.0,29791.0,144.0,107301422.64959998,136758757.4721,124303.68
0.0,24.0,12.0,0.0,0.0,1.0,0.0,15182.36,25243.55,25564.67,cps,0,0,1,576.0,13824.0,144.0,230504055.1696,637236816.6025,182188.32
0.0,55.0,8.0,0.0,0.0,1.0,1.0,11175.66,10487.71,9349.576,cps,0,0,1,3025.0,166375.0,64.0,124895376.4356,109992061.04409999,89405.28
0.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cps,1,1,0,324.0,5832.0,144.0,0.0,0.0,0.0
0.0,29.0,12.0,0.0,0.0,0.0,0.0,1516.473,6627.774,5848.842,cps,0,0,1,841.0,24389.0,144.0,2299690.359729,43927388.195076,18197.676
0.0,26.0,12.0,0.0,0.0,0.0,0.0,10693.68,12718.45,8931.379,cps,0,0,1,676.0,17576.0,144.0,114354791.94240001,161758970.40250003,128324.16
0.0,22.0,12.0,0.0,0.0,0.0,0.0,13556.17,12568.06,13407.41,cps,0,0,1,484.0,10648.0,144.0,183769745.0689,157956132.1636,162674.04
0.0,32.0,16.0,0.0,0.0,1.0,0.0,9373.132,8405.565,22303.33,cps,0,0,1,1024.0,32768.0,256.0,87855603.48942399,70653522.969225,149970.112
0.0,25.0,12.0,0.0,0.0,1.0,0.0,19810.15,22207.16,2212.157,cps,0,0,1,625.0,15625.0,144.0,392442043.02250004,493157955.26559997,237721.80000000002
0.0,40.0,9.0,0.0,0.0,0.0,1.0,3949.882,0.0,4220.387,cps,0,1,1,1600.0,64000.0,81.0,15601567.813924,0.0,35548.938
0.0,16.0,7.0,0.0,0.0,0.0,1.0,658.3136,479.8065,6210.885,cps,0,0,1,256.0,4096.0,49.0,433376.7959449599,230214.27744225002,4608.1952
0.0,47.0,9.0,1.0,0.0,0.0,1.0,10025.57,10450.11,11560.25,cps,0,0,1,2209.0,103823.0,81.0,100512053.8249,109204799.01210001,90230.13
0.0,20.0,14.0,1.0,0.0,0.0,0.0,4872.697,4144.597,15579.67,cps,0,0,1,400.0,8000.0,196.0,23743176.053809002,17177684.292409,68217.758
0.0,33.0,13.0,0.0,0.0,1.0,0.0,18513.11,17038.5,20419.23,cps,0,0,1,1089.0,35937.0,169.0,342735241.8721,290310482.25,240670.43
0.0,40.0,12.0,0.0,0.0,1.0,0.0,11706.62,25243.55,11638.57,cps,0,0,1,1600.0,64000.0,144.0,137044951.8244,637236816.6025,140479.44
0.0,16.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,9667.287,cps,1,1,1,256.0,4096.0,64.0,0.0,0.0,0.0
0.0,30.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,cps,0,0,1,900.0,27000.0,144.0,668859595.7824,637236816.6025,310347.83999999997
0.0,21.0,12.0,1.0,0.0,0.0,0.0,12398.24,13567.06,22529.42,cps,0,0,1,441.0,9261.0,144.0,153716355.09759998,184065117.0436,148778.88
0.0,18.0,8.0,1.0,0.0,0.0,1.0,0.0,320.4677,598.4793,cps,1,0,1,324.0,5832.0,64.0,0.0,102699.54674328999,0.0
0.0,46.0,11.0,0.0,0.0,0.0,1.0,19961.01,23159.61,21595.5,cps,0,0,1,2116.0,97336.0,121.0,398441920.2200999,536367535.3521,219571.11
0.0,52.0,12.0,0.0,0.0,1.0,0.0,15672.18,17262.29,18356.32,cps,0,0,1,2704.0,140608.0,144.0,245617225.9524,297986656.04410005,188066.16
0.0,20.0,11.0,0.0,1.0,0.0,1.0,5462.436,5172.242,4594.252,cps,0,0,1,400.0,8000.0,121.0,29838207.054096,26752087.306564003,60086.795999999995
0.0,26.0,12.0,1.0,0.0,0.0,0.0,12200.35,10869.05,11411.0,cps,0,0,1,676.0,17576.0,144.0,148848540.1225,118136247.90249999,146404.2
0.0,21.0,12.0,1.0,0.0,0.0,0.0,8714.819,6957.194,14645.75,cps,0,0,1,441.0,9261.0,144.0,75948070.202761,48402548.353636004,104577.828
0.0,30.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,cps,0,0,1,900.0,27000.0,144.0,668859595.7824,637236816.6025,310347.83999999997
0.0,35.0,18.0,0.0,0.0,0.0,0.0,18877.54,19774.11,21186.17,cps,0,0,1,1225.0,42875.0,324.0,356361516.4516,391015426.2921,339795.72000000003
0.0,48.0,7.0,0.0,0.0,1.0,1.0,23636.59,23190.05,25564.67,cps,0,0,1,2304.0,110592.0,49.0,558688386.8281,537778419.0024999,165456.13
0.0,19.0,12.0,0.0,0.0,0.0,0.0,7494.196,11176.98,14792.04,cps,0,0,1,361.0,6859.0,144.0,56162973.686416,124924881.9204,89930.352
0.0,20.0,12.0,0.0,0.0,1.0,0.0,15787.77,24056.56,25564.67,cps,0,0,1,400.0,8000.0,144.0,249253681.57290003,578718079.0336001,189453.24
0.0,53.0,11.0,0.0,0.0,1.0,1.0,14784.63,17503.98,9476.661,cps,0,0,1,2809.0,148877.0,121.0,218585284.23689997,306389315.8404,162630.93
0.0,41.0,9.0,0.0,1.0,1.0,1.0,11107.08,12507.19,25564.67,cps,0,0,1,1681.0,68921.0,81.0,123367226.1264,156429801.69610003,99963.72
0.0,38.0,8.0,0.0,1.0,1.0,1.0,1052.126,4148.177,23231.34,cps,0,0,1,1444.0,54872.0,64.0,1106969.1198759999,17207372.423328996,8417.008
0.0,42.0,5.0,0.0,1.0,1.0,1.0,6393.088,10525.31,11526.27,cps,0,0,1,1764.0,74088.0,25.0,40871574.175744,110782150.59609999,31965.44
0.0,19.0,8.0,0.0,1.0,0.0,1.0,2823.303,3227.952,338.3994,cps,0,0,1,361.0,6859.0,64.0,7971039.829809,10419674.114304002,22586.424
0.0,16.0,8.0,0.0,1.0,0.0,1.0,0.0,843.2419,2269.788,cps,1,0,1,256.0,4096.0,64.0,0.0,711056.90191561,0.0
0.0,28.0,11.0,0.0,1.0,1.0,1.0,18736.47,1647.097,22041.77,cps,0,0,1,784.0,21952.0,121.0,351055308.06090003,2712928.527409,206101.17
0.0,44.0,1.0,0.0,1.0,1.0,1.0,9482.851,2629.984,619.1674,cps,0,0,1,1936.0,85184.0,1.0,89924463.08820102,6916815.840256,9482.851
0.0,52.0,0.0,0.0,1.0,1.0,1.0,773.9104,2506.452,0.0,cps,0,0,0,2704.0,140608.0,0.0,598937.30722816,6282301.628304001,0.0
0.0,30.0,16.0,0.0,0.0,1.0,0.0,13119.25,16035.92,17584.95,cps,0,0,1,900.0,27000.0,256.0,172114720.5625,257150730.2464,209908.0
0.0,23.0,16.0,0.0,0.0,0.0,0.0,1969.063,8473.597,11044.53,cps,0,0,1,529.0,12167.0,256.0,3877209.097969,71801846.118409,31505.008
0.0,53.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,23646.58,cps,0,0,1,2809.0,148877.0,144.0,668859595.7824,637236816.6025,310347.83999999997
0.0,55.0,7.0,0.0,0.0,1.0,1.0,13262.28,12963.73,12302.07,cps,0,0,1,3025.0,166375.0,49.0,175888070.7984,168058295.5129,92835.96
0.0,41.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,cps,0,0,1,1681.0,68921.0,144.0,668859595.7824,637236816.6025,310347.83999999997
0.0,41.0,12.0,0.0,0.0,1.0,0.0,18765.86,18952.35,11121.37,cps,0,0,1,1681.0,68921.0,144.0,352157501.5396,359191570.5224999,225190.32
0.0,34.0,14.0,0.0,0.0,1.0,0.0,8513.014,20388.19,25564.67,cps,0,0,1,1156.0,39304.0,196.0,72471407.36419599,415678291.47609997,119182.196
0.0,26.0,10.0,0.0,0.0,1.0,1.0,20060.93,25243.55,25564.67,cps,0,0,1,676.0,17576.0,100.0,402440912.4649,637236816.6025,200609.3
0.0,21.0,12.0,0.0,0.0,1.0,0.0,6624.281,14524.89,25564.67,cps,0,0,1,441.0,9261.0,144.0,43881098.766961,210972429.51209998,79491.372
0.0,25.0,12.0,0.0,0.0,1.0,0.0,13765.81,21134.76,25564.67,cps,0,0,1,625.0,15625.0,144.0,189497524.9561,446678080.25759995,165189.72
0.0,26.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cps,1,1,0,676.0,17576.0,144.0,0.0,0.0,0.0
0.0,36.0,9.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,cps,0,0,1,1296.0,46656.0,81.0,668859595.7824,637236816.6025,232760.88
0.0,23.0,8.0,0.0,0.0,1.0,1.0,17995.87,25243.55,18750.87,cps,0,0,1,529.0,12167.0,64.0,323851337.05689996,637236816.6025,143966.96
0.0,31.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cps,1,1,0,961.0,29791.0,144.0,0.0,0.0,0.0
0.0,33.0,17.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,cps,0,0,1,1089.0,35937.0,289.0,668859595.7824,637236816.6025,439659.44
0.0,52.0,1.0,1.0,0.0,1.0,1.0,13918.63,14922.34,2355.496,cps,0,0,1,2704.0,140608.0,1.0,193728261.07689998,222676231.0756,13918.63
0.0,25.0,14.0,0.0,0.0,1.0,0.0,4996.13,3913.645,4180.488,cps,0,0,1,625.0,15625.0,196.0,24961314.9769,15316617.186025,69945.82
0.0,35.0,10.0,0.0,0.0,1.0,1.0,4964.782,1086.726,1745.195,cps,0,0,1,1225.0,42875.0,100.0,24649060.307524003,1180973.3990760003,49647.82
0.0,19.0,13.0,0.0,0.0,1.0,0.0,0.0,6126.484,11780.44,cps,1,0,1,361.0,6859.0,169.0,0.0,37533806.202256,0.0
0.0,24.0,13.0,0.0,0.0,1.0,0.0,14974.68,13993.16,3324.885,cps,0,0,1,576.0,13824.0,169.0,224241041.1024,195808526.7856,194670.84
0.0,54.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cps,1,1,0,2916.0,157464.0,144.0,0.0,0.0,0.0
0.0,31.0,12.0,0.0,0.0,1.0,0.0,2411.857,1258.597,1513.192,cps,0,0,1,961.0,29791.0,144.0,5817054.188449,1584066.408409,28942.284
0.0,44.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cps,1,1,0,1936.0,85184.0,196.0,0.0,0.0,0.0
0.0,48.0,6.0,0.0,0.0,0.0,1.0,4406.391,4388.081,6355.702,cps,0,0,1,2304.0,110592.0,36.0,19416281.644880995,19255254.862561002,26438.345999999998
0.0,40.0,10.0,0.0,0.0,1.0,1.0,20017.83,20339.85,22205.8,cps,0,0,1,1600.0,64000.0,100.0,400713517.9089001,413709498.0224999,200178.30000000002
0.0,18.0,11.0,0.0,0.0,0.0,1.0,769.9919,4355.855,10202.22,cps,0,0,1,324.0,5832.0,121.0,592887.52606561,18973472.781024996,8469.910899999999
0.0,16.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,8968.323,cps,1,1,1,256.0,4096.0,81.0,0.0,0.0,0.0
0.0,44.0,11.0,1.0,0.0,1.0,1.0,14618.09,18282.77,14925.04,cps,0,0,1,1936.0,85184.0,121.0,213688555.2481,334259678.8729,160798.99
0.0,29.0,12.0,0.0,0.0,1.0,0.0,7731.267,20096.37,20271.45,cps,0,0,1,841.0,24389.0,144.0,59772489.425289,403864087.17689997,92775.204
0.0,29.0,12.0,0.0,0.0,0.0,0.0,21203.19,20726.56,25564.67,cps,0,0,1,841.0,24389.0,144.0,449575266.17609996,429590289.43360007,254438.27999999997
0.0,55.0,8.0,0.0,0.0,0.0,1.0,25862.32,23369.08,25564.67,cps,0,0,1,3025.0,166375.0,64.0,668859595.7824,546113900.0464001,206898.56
0.0,37.0,8.0,0.0,0.0,1.0,1.0,14631.8,14874.0,19387.77,cps,0,0,1,1369.0,50653.0,64.0,214089571.23999998,221235876.0,117054.4
0.0,32.0,15.0,0.0,0.0,1.0,0.0,22966.53,24731.52,25564.67,cps,0,0,1,1024.0,32768.0,225.0,527461500.2408999,611648081.5104,344497.94999999995
0.0,41.0,8.0,0.0,0.0,1.0,1.0,15732.91,12419.47,14828.99,cps,0,0,1,1681.0,68921.0,64.0,247524457.0681,154243235.08089998,125863.28
0.0,28.0,12.0,0.0,0.0,1.0,0.0,15215.67,15153.29,16207.71,cps,0,0,1,784.0,21952.0,144.0,231516613.5489,229622197.82410002,182588.04
0.0,22.0,12.0,0.0,0.0,1.0,0.0,7478.521,6271.5,14750.67,cps,0,0,1,484.0,10648.0,144.0,55928276.347440995,39331712.25,89742.252
0.0,29.0,12.0,0.0,1.0,1.0,0.0,20586.02,19829.61,21942.76,cps,0,0,1,841.0,24389.0,144.0,423784219.4404,393213432.75210005,247032.24
0.0,29.0,12.0,0.0,0.0,1.0,0.0,1681.051,6015.484,121.1736,cps,0,0,1,841.0,24389.0,144.0,2825932.464601,36186047.754256,20172.612
0.0,44.0,7.0,0.0,0.0,1.0,1.0,18291.71,16979.42,21713.71,cps,0,0,1,1936.0,85184.0,49.0,334586654.7241,288300703.53639996,128041.97
0.0,53.0,14.0,0.0,0.0,1.0,0.0,0.0,16139.76,0.0,cps,1,0,0,2809.0,148877.0,196.0,0.0,260491852.8576,0.0
0.0,31.0,17.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,cps,0,0,1,961.0,29791.0,289.0,668859595.7824,637236816.6025,439659.44
0.0,31.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,cps,0,0,1,961.0,29791.0,196.0,668859595.7824,637236816.6025,362072.48
0.0,35.0,15.0,0.0,0.0,1.0,0.0,3642.277,0.0,2874.178,cps,0,1,1,1225.0,42875.0,225.0,13266181.744729001,0.0,54634.155
0.0,34.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cps,1,1,0,1156.0,39304.0,196.0,0.0,0.0,0.0
0.0,40.0,18.0,0.0,0.0,0.0,0.0,22664.8,14736.15,12472.01,cps,0,0,1,1600.0,64000.0,324.0,513693159.03999996,217154116.8225,407966.39999999997
0.0,30.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,24502.18,cps,1,1,1,900.0,27000.0,144.0,0.0,0.0,0.0
0.0,52.0,6.0,0.0,1.0,0.0,1.0,16594.99,17990.95,16951.0,cps,0,0,1,2704.0,140608.0,36.0,275393693.10010004,323674281.90250003,99569.94
0.0,51.0,7.0,0.0,0.0,1.0,1.0,3136.786,0.0,25564.67,cps,0,1,1,2601.0,132651.0,49.0,9839426.409796,0.0,21957.502
0.0,22.0,8.0,0.0,0.0,1.0,1.0,6012.99,3063.242,4928.218,cps,0,0,1,484.0,10648.0,64.0,36156048.7401,9383451.550564,48103.92
0.0,31.0,11.0,0.0,0.0,1.0,1.0,9412.318,6745.935,18836.58,cps,0,0,1,961.0,29791.0,121.0,88591730.133124,45507639.024225004,103535.49799999999
0.0,54.0,16.0,0.0,0.0,1.0,0.0,3364.061,0.0,0.0,cps,0,1,0,2916.0,157464.0,256.0,11316906.411721,0.0,53824.976
0.0,29.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18484.88,cps,1,1,1,841.0,24389.0,324.0,0.0,0.0,0.0
0.0,53.0,2.0,1.0,0.0,1.0,1.0,6250.061,775.2097,0.0,cps,0,0,0,2809.0,148877.0,4.0,39063262.503721,600950.07897409,12500.122
0.0,31.0,5.0,0.0,0.0,1.0,1.0,19627.93,18665.9,3125.392,cps,0,0,1,961.0,29791.0,25.0,385255636.0849,348415822.81000006,98139.65
0.0,48.0,11.0,0.0,0.0,1.0,1.0,6246.143,10580.81,11648.92,cps,0,0,1,2304.0,110592.0,121.0,39014302.376449004,111953540.25609998,68707.573
0.0,31.0,12.0,0.0,0.0,1.0,0.0,15966.07,6087.097,7694.522,cps,0,0,1,961.0,29791.0,144.0,254915391.2449,37052749.887408994,191592.84
0.0,37.0,11.0,0.0,1.0,0.0,1.0,615.2098,4713.919,0.0,cps,0,0,0,1369.0,50653.0,121.0,378483.09801604,22221032.338561,6767.3078
0.0,31.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1161.493,cps,1,1,1,961.0,29791.0,16.0,0.0,0.0,0.0
0.0,29.0,10.0,0.0,1.0,0.0,1.0,3732.403,1323.048,6694.101,cps,0,0,1,841.0,24389.0,100.0,13930832.154408999,1750456.010304,37324.03
0.0,26.0,9.0,0.0,1.0,0.0,1.0,1563.495,0.0,2862.356,cps,0,1,1,676.0,17576.0,81.0,2444516.6150249997,0.0,14071.454999999998
0.0,19.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,18573.55,cps,1,1,1,361.0,6859.0,144.0,0.0,0.0,0.0
0.0,37.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,cps,0,0,1,1369.0,50653.0,144.0,668859595.7824,637236816.6025,310347.83999999997
0.0,24.0,15.0,0.0,0.0,0.0,0.0,14141.99,15545.37,0.0,cps,0,0,0,576.0,13824.0,225.0,199995881.16009998,241658528.43690002,212129.85
0.0,23.0,16.0,0.0,0.0,0.0,0.0,5764.163,3417.726,11641.53,cps,0,0,1,529.0,12167.0,256.0,33225575.090568993,11680851.011076001,92226.608
0.0,21.0,13.0,0.0,0.0,0.0,0.0,1058.004,3229.742,4461.257,cps,0,0,1,441.0,9261.0,169.0,1119372.4640159998,10431233.386564001,13754.052
0.0,21.0,16.0,0.0,0.0,0.0,0.0,14655.32,16490.66,8287.091,cps,0,0,1,441.0,9261.0,256.0,214778404.3024,271941867.2356,234485.12
0.0,50.0,12.0,0.0,0.0,0.0,0.0,16003.29,17045.66,20172.45,cps,0,0,1,2500.0,125000.0,144.0,256105290.82410002,290554524.8356,192039.48
0.0,20.0,14.0,0.0,0.0,0.0,0.0,8148.591,15516.73,13624.64,cps,0,0,1,400.0,8000.0,196.0,66399535.285281,240768909.8929,114080.274
0.0,52.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,cps,0,0,1,2704.0,140608.0,144.0,668859595.7824,637236816.6025,310347.83999999997
0.0,26.0,12.0,0.0,0.0,1.0,0.0,10540.86,10312.26,12293.21,cps,0,0,1,676.0,17576.0,144.0,111109729.53960001,106342706.3076,126490.32
0.0,55.0,9.0,0.0,0.0,1.0,1.0,19138.12,20309.42,20936.43,cps,0,0,1,3025.0,166375.0,81.0,366267637.13439995,412472540.73639995,172243.08
0.0,35.0,10.0,0.0,0.0,1.0,1.0,8420.929,11458.06,15956.49,cps,0,0,1,1225.0,42875.0,100.0,70912045.223041,131287138.9636,84209.29000000001
0.0,28.0,12.0,0.0,0.0,1.0,0.0,19032.32,18818.08,21063.51,cps,0,0,1,784.0,21952.0,144.0,362229204.58239996,354120134.88640004,228387.84
0.0,34.0,12.0,0.0,0.0,1.0,0.0,10152.92,13119.48,15674.25,cps,0,0,1,1156.0,39304.0,144.0,103081784.5264,172120755.47039998,121835.04000000001
0.0,28.0,12.0,0.0,0.0,1.0,0.0,22517.85,20912.76,25564.67,cps,0,0,1,784.0,21952.0,144.0,507053568.62249994,437343530.81759995,270214.19999999995
0.0,33.0,10.0,0.0,0.0,0.0,1.0,0.0,599.7581,8789.518,cps,1,0,1,1089.0,35937.0,100.0,0.0,359709.77851561,0.0
0.0,38.0,14.0,0.0,0.0,1.0,0.0,25778.07,24677.81,25564.67,cps,0,0,1,1444.0,54872.0,196.0,664508892.9248999,608994306.3961,360892.98
0.0,24.0,12.0,0.0,0.0,0.0,0.0,8452.277,8072.565,7416.71,cps,0,0,1,576.0,13824.0,144.0,71440986.484729,65166305.67922499,101427.324
0.0,39.0,12.0,0.0,0.0,1.0,0.0,18977.46,18261.29,20581.78,cps,0,0,1,1521.0,59319.0,144.0,360143988.0516,333474712.4641,227729.52
0.0,26.0,9.0,0.0,0.0,0.0,1.0,4106.623,472.6452,8168.873,cps,0,0,1,676.0,17576.0,81.0,16864352.464128997,223393.48508304,36959.606999999996
0.0,21.0,12.0,0.0,0.0,0.0,0.0,9665.063,4110.581,1687.564,cps,0,0,1,441.0,9261.0,144.0,93413442.793969,16896876.157561,115980.756
0.0,24.0,12.0,0.0,0.0,1.0,0.0,11116.88,802.0645,14839.33,cps,0,0,1,576.0,13824.0,144.0,123585020.93439998,643307.4621602499,133402.56
0.0,22.0,8.0,0.0,0.0,0.0,1.0,2251.198,5199.097,4362.249,cps,0,0,1,484.0,10648.0,64.0,5067892.435203999,27030609.615408998,18009.584
0.0,19.0,12.0,1.0,0.0,0.0,0.0,1007.063,3197.516,13481.3,cps,0,0,1,361.0,6859.0,144.0,1014175.8859689999,10224108.570256,12084.756
0.0,23.0,12.0,0.0,0.0,1.0,0.0,13548.33,13065.77,13268.51,cps,0,0,1,529.0,12167.0,144.0,183557245.7889,170714345.6929,162579.96
0.0,24.0,10.0,0.0,0.0,1.0,1.0,6575.299,18712.45,2410.172,cps,0,0,1,576.0,13824.0,100.0,43234556.939401,350155785.0025,65752.99
0.0,29.0,16.0,0.0,0.0,1.0,0.0,5002.008,2834.081,0.0,cps,0,0,0,841.0,24389.0,256.0,25020084.032064,8032015.114561001,80032.128
0.0,30.0,11.0,1.0,0.0,1.0,1.0,0.0,3270.919,0.0,cps,1,0,0,900.0,27000.0,121.0,0.0,10698911.104561,0.0
0.0,54.0,7.0,1.0,0.0,1.0,1.0,8034.953,15770.95,0.0,cps,0,0,0,2916.0,157464.0,49.0,64560469.71220901,248722863.90250003,56244.671
0.0,24.0,12.0,0.0,0.0,1.0,0.0,25329.4,25243.55,24038.18,cps,0,0,1,576.0,13824.0,144.0,641578504.36,637236816.6025,303952.80000000005
0.0,35.0,14.0,0.0,0.0,1.0,0.0,12504.04,14353.02,17611.55,cps,0,0,1,1225.0,42875.0,196.0,156351016.32160002,206009183.1204,175056.56
0.0,29.0,12.0,0.0,0.0,1.0,0.0,19800.35,21584.13,7582.215,cps,0,0,1,841.0,24389.0,144.0,392053860.12249994,465874667.85690004,237604.19999999998
0.0,22.0,12.0,0.0,0.0,0.0,0.0,5634.851,5517.774,15199.9,cps,0,0,1,484.0,10648.0,144.0,31751545.792200997,30445829.915076002,67618.212
0.0,22.0,12.0,1.0,0.0,0.0,0.0,3403.246,196.9355,7028.068,cps,0,0,1,484.0,10648.0,144.0,11582083.336516,38783.59116025,40838.952000000005
0.0,34.0,5.0,0.0,0.0,1.0,1.0,13019.33,13160.66,7647.235,cps,0,0,1,1156.0,39304.0,25.0,169502953.6489,173202971.6356,65096.65
0.0,41.0,6.0,0.0,0.0,1.0,1.0,17586.38,15846.15,16201.79,cps,0,0,1,1681.0,68921.0,36.0,309280761.5044,251100469.8225,105518.28
0.0,27.0,12.0,0.0,0.0,0.0,0.0,17059.34,17226.48,17985.41,cps,0,0,1,729.0,19683.0,144.0,291021081.2356,296751613.1904,204712.08000000002
0.0,41.0,12.0,1.0,0.0,0.0,0.0,13323.01,13158.87,13132.56,cps,0,0,1,1681.0,68921.0,144.0,177502595.4601,173155859.67690003,159876.12
0.0,21.0,12.0,0.0,0.0,1.0,0.0,9451.503,4380.919,5322.771,cps,0,0,1,441.0,9261.0,144.0,89330908.959009,19192451.284560997,113418.03600000001
0.0,17.0,10.0,0.0,0.0,0.0,1.0,0.0,182.6129,6423.677,cps,1,0,1,289.0,4913.0,100.0,0.0,33347.47124641,0.0
0.0,43.0,12.0,0.0,0.0,1.0,0.0,14665.11,16240.02,12133.61,cps,0,0,1,1849.0,79507.0,144.0,215065451.31210002,263738249.6004,175981.32
0.0,23.0,14.0,0.0,0.0,0.0,0.0,1103.067,1786.742,8626.968,cps,0,0,1,529.0,12167.0,196.0,1216756.806489,3192446.974564,15442.938
0.0,32.0,16.0,0.0,0.0,1.0,0.0,19575.03,21102.53,21041.35,cps,0,0,1,1024.0,32768.0,256.0,383181799.5009,445316772.40089995,313200.48
0.0,41.0,13.0,0.0,0.0,0.0,0.0,1022.737,5931.339,0.0,cps,0,0,0,1681.0,68921.0,169.0,1045990.9711689999,35180782.332921,13295.581
0.0,29.0,12.0,0.0,0.0,1.0,0.0,18281.92,17656.16,19559.19,cps,0,0,1,841.0,24389.0,144.0,334228598.8863999,311739985.9456,219383.03999999998
0.0,38.0,12.0,0.0,0.0,1.0,0.0,25358.79,25243.55,18997.65,cps,0,0,1,1444.0,54872.0,144.0,643068230.2641001,637236816.6025,304305.48
0.0,46.0,6.0,0.0,0.0,1.0,1.0,16334.41,9716.081,12503.04,cps,0,0,1,2116.0,97336.0,36.0,266812950.0481,94402229.99856101,98006.45999999999
0.0,18.0,10.0,0.0,0.0,0.0,1.0,1291.157,1693.645,12596.14,cps,0,0,1,324.0,5832.0,100.0,1667086.3986489999,2868433.386025,12911.57
0.0,20.0,9.0,0.0,0.0,1.0,1.0,7360.965,5530.306,17264.28,cps,0,0,1,400.0,8000.0,81.0,54183805.731225,30584284.453635994,66248.685
0.0,53.0,6.0,0.0,0.0,1.0,1.0,5636.811,7535.468,6326.147,cps,0,0,1,2809.0,148877.0,36.0,31773638.249720998,56783277.979024,33820.865999999995
0.0,16.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cps,1,1,0,256.0,4096.0,64.0,0.0,0.0,0.0
0.0,29.0,16.0,0.0,0.0,0.0,0.0,14145.91,13463.23,25564.67,cps,0,0,1,841.0,24389.0,256.0,200106769.7281,181258562.03289998,226334.56
0.0,50.0,8.0,0.0,0.0,1.0,1.0,21542.14,19638.05,17302.7,cps,0,0,1,2500.0,125000.0,64.0,464063795.77959996,385653007.80249995,172337.12
0.0,40.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,cps,1,1,0,1600.0,64000.0,9.0,0.0,0.0,0.0
