treat,age,educ,black,hisp,married,nodegree,re74,re75,re78,prop_score
0,45.0,12.0,1,0,1,0,25470.468,26695.5,27898.0,8.937297634554438e-06
0,49.0,17.0,0,0,1,0,25470.468,26854.839,29554.531,8.44812373458955e-07
0,49.0,17.0,0,0,1,0,25470.468,26854.839,29554.531,8.44812373458955e-07
0,26.0,17.0,0,0,1,0,25470.468,26854.839,44331.797,5.197855259451792e-06
0,37.0,13.0,0,0,1,0,25470.468,30435.484,32509.985,7.291700521903854e-07
0,44.0,17.0,0,0,1,0,25470.468,30435.484,21427.035,4.918513372834832e-07
0,30.0,17.0,0,0,1,0,25470.468,31330.645,38420.891,1.17630207006382e-06
0,51.0,12.0,0,0,1,0,25470.468,32225.806,29554.531,1.452138554404475e-07
0,28.0,17.0,0,0,1,0,25607.617,18091.21,22165.899,4.3202455533820325e-05
0,29.0,16.0,0,0,1,0,25666.395,28287.097,35465.438,2.6530232831221033e-06
0,40.0,12.0,0,0,1,0,25707.54,20409.677,23052.535,7.404086992850877e-06
0,34.0,16.0,0,0,1,0,25862.322,0.0,0.0,0.0028362122664388326
0,51.0,12.0,0,0,1,0,25862.322,20588.71,24825.806,2.913619838359853e-06
0,26.0,16.0,0,0,1,0,25862.322,22379.032,35465.438,1.541813431823359e-05
0,46.0,12.0,0,0,1,0,25862.322,23274.194,35465.438,2.1434940418004484e-06
0,45.0,14.0,0,0,1,0,25862.322,28645.161,26599.078,6.170409602019457e-07
0,49.0,12.0,0,0,1,0,25862.322,28645.161,26599.078,4.1543927284876187e-07
0,26.0,16.0,0,0,0,0,25862.322,31790.758,15646.169,6.704477859792332e-06
0,30.0,16.0,0,0,1,0,26058.248,28645.161,29258.986,2.1389986185205234e-06
0,50.0,12.0,0,0,1,0,26254.175,0.0,0.0,0.0006562042654013529
0,25.0,12.0,0,0,0,0,26254.175,21483.871,26599.078,8.768128341040595e-05
0,27.0,17.0,0,0,0,0,26254.175,29540.323,31032.258,1.112318137998827e-05
0,46.0,16.0,0,0,1,0,26293.36,65160.581,17732.719,4.217389633244793e-11
0,46.0,16.0,0,0,1,0,26293.36,65160.581,17732.719,4.217389633244793e-11
0,43.0,12.0,1,0,1,0,26450.102,14322.581,29554.531,0.0002386760964981175
0,27.0,12.0,1,0,1,0,26450.102,18798.387,31032.258,0.00026220189070507127
0,22.0,12.0,0,0,0,0,26450.102,23274.194,19210.445,6.812663684604178e-05
0,55.0,12.0,0,0,1,0,26450.102,23990.323,29554.531,8.188406203024352e-07
0,53.0,12.0,0,0,1,0,26450.102,25064.516,26007.988,7.242276675658021e-07
0,44.0,12.0,0,0,1,0,26450.102,25959.677,26746.851,1.166874574769687e-06
0,47.0,13.0,0,0,1,0,26450.102,25959.677,26625.677,9.58057310252195e-07
0,46.0,14.0,0,0,1,0,26450.102,26496.774,29554.531,9.376011590574378e-07
0,25.0,12.0,0,0,1,0,26450.102,26836.935,35465.438,4.161755007318561e-06
0,31.0,15.0,1,0,0,0,26450.102,26854.839,25860.215,0.00013350725419225058
0,28.0,16.0,0,0,1,0,26450.102,26854.839,29554.531,3.8324634232006275e-06
0,40.0,16.0,0,0,1,0,26450.102,26854.839,32421.321,1.4852259560636644e-06
0,40.0,16.0,0,0,1,0,26450.102,26854.839,32421.321,1.4852259560636644e-06
0,28.0,12.0,0,0,1,0,26450.102,26858.419,29480.645,3.2652503356844e-06
0,29.0,15.0,0,0,1,0,26450.102,27250.5,28815.668,3.0687973179275426e-06
0,42.0,16.0,0,0,1,0,26450.102,27499.355,29554.531,1.0715563989931182e-06
0,30.0,15.0,0,0,1,0,26450.102,27570.968,29554.531,2.6078509311768135e-06
0,39.0,12.0,0,0,1,0,26450.102,27750.0,6354.2243,1.0847480970623643e-06
0,30.0,16.0,0,0,1,0,26450.102,28197.581,29554.531,2.3037787739339926e-06
0,50.0,12.0,0,0,1,0,26450.102,30077.419,26599.078,2.4759923311023333e-07
0,29.0,17.0,0,0,0,0,26614.68,28503.726,29315.14,1.1972752324043034e-05
0,29.0,15.0,0,0,1,0,26646.029,19693.548,32509.985,2.1652639416966697e-05
0,27.0,12.0,0,0,1,0,26646.029,29540.323,35465.438,1.7159122012105608e-06
0,31.0,12.0,0,1,1,0,26841.955,6982.2581,17732.719,0.003307690722258125
0,31.0,12.0,0,1,1,0,26841.955,6982.2581,17732.719,0.003307690722258125
0,29.0,12.0,0,0,1,0,26841.955,20588.71,42854.071,1.4884794431174316e-05
0,27.0,16.0,0,0,1,0,26841.955,22200.0,19210.445,1.3415446910652167e-05
0,26.0,17.0,1,0,0,0,26841.955,25243.548,20392.627,0.00031323582277975533
0,42.0,17.0,0,0,1,0,26841.955,31330.645,36943.164,3.924748538852182e-07
0,24.0,12.0,1,0,1,0,26841.955,31688.71,33839.939,1.0960331879780729e-05
0,48.0,12.0,1,0,1,0,26908.57,22558.065,36943.164,1.777334850163703e-05
0,25.0,13.0,0,0,1,0,26996.737,28197.581,22165.899,2.8588712737670033e-06
0,21.0,12.0,1,0,1,0,27037.882,16560.484,20688.172,0.0007086929469538618
0,48.0,12.0,0,0,1,0,27037.882,25064.516,23643.625,1.0081959732896508e-06
0,50.0,12.0,0,0,1,0,27037.882,26854.839,27337.942,5.391373053938717e-07
0,28.0,17.0,0,0,1,0,27037.882,27750.0,51720.43,2.959957989504667e-06
0,29.0,17.0,0,0,0,0,27037.882,29182.258,26599.078,9.574295090776443e-06
0,33.0,17.0,0,0,1,0,27037.882,31867.742,28815.668,6.797018710158616e-07
0,52.0,12.0,0,0,1,0,27220.094,24706.452,32509.985,7.912685931175694e-07
0,22.0,12.0,0,0,1,0,27233.809,14322.581,32509.985,0.0001275194881041718
0,43.0,12.0,0,0,1,0,27233.809,25064.516,29554.531,1.4648464320312329e-06
0,34.0,13.0,0,0,1,0,27233.809,25064.516,31032.258,3.103452587279762e-06
0,46.0,12.0,0,0,1,0,27233.809,28645.161,28076.805,4.533235721025152e-07
0,31.0,17.0,0,0,1,0,27429.735,0.0,0.0,0.0031513917711131294
0,28.0,13.0,0,0,1,0,27429.735,20588.71,23578.605,1.5720720999168245e-05
0,44.0,12.0,1,0,1,0,27429.735,21483.871,22609.217,3.049463809812953e-05
0,25.0,12.0,0,0,1,0,27429.735,21483.871,28520.123,1.5152694315965966e-05
0,29.0,14.0,0,0,1,0,27429.735,22099.742,29644.673,1.0184255940734136e-05
0,24.0,16.0,0,0,0,0,27429.735,22200.0,25712.442,8.116105059038273e-05
0,31.0,12.0,0,0,1,0,27429.735,22379.032,0.0,7.4650775450724e-06
0,40.0,12.0,1,0,1,0,27429.735,23274.194,38420.891,2.6195266802237363e-05
0,30.0,17.0,0,0,1,0,27429.735,25064.516,20688.172,4.885847522907814e-06
0,26.0,16.0,1,0,1,0,27429.735,25064.516,32509.985,5.8134511283050114e-05
0,32.0,12.0,0,0,1,0,27429.735,25064.516,16254.992,3.418864490671719e-06
0,26.0,15.0,0,0,1,0,27429.735,25064.516,28815.668,6.18857249980156e-06
0,28.0,16.0,0,0,1,0,27429.735,25064.516,31032.258,5.498765674526873e-06
0,54.0,13.0,0,0,1,0,27429.735,25422.581,24382.488,5.698585362321245e-07
0,30.0,14.0,0,0,1,0,27429.735,25780.645,31032.258,3.5956830560929073e-06
0,33.0,14.0,0,0,1,0,27429.735,25959.677,24382.488,2.7073042215774015e-06
0,33.0,12.0,0,0,1,0,27429.735,25959.677,27846.28,2.5001119390146683e-06
0,26.0,12.0,0,0,1,0,27429.735,26496.774,32509.985,3.776938756657884e-06
0,44.0,13.0,0,0,1,0,27429.735,26774.274,35465.438,8.818595721612843e-07
0,49.0,12.0,0,0,1,0,27429.735,26854.839,26599.078,5.590224078133147e-07
0,55.0,17.0,1,0,1,0,27429.735,26854.839,17806.605,3.833593293804911e-06
0,28.0,12.0,0,0,1,0,27429.735,26854.839,22165.899,2.9368351682599435e-06
0,45.0,12.0,0,0,1,0,27429.735,26854.839,25121.352,7.667573753873809e-07
0,30.0,14.0,1,0,1,0,27429.735,26892.435,20688.172,2.427409622809232e-05
0,40.0,12.0,0,0,1,0,27429.735,27008.806,25440.541,1.093241366869856e-06
0,27.0,17.0,0,0,1,0,27429.735,27750.0,26599.078,3.0691304015173165e-06
0,51.0,16.0,0,0,1,0,27429.735,28645.161,28076.805,3.5054117237462036e-07
0,51.0,16.0,0,0,1,0,27429.735,28645.161,28076.805,3.5054117237462036e-07
0,43.0,12.0,0,0,1,0,27429.735,28645.161,25121.352,5.623947032082336e-07
0,37.0,12.0,0,0,1,0,27429.735,28645.161,0.0,9.034088224292107e-07
0,37.0,12.0,0,0,1,0,27429.735,28645.161,0.0,9.034088224292107e-07
0,38.0,14.0,0,0,1,0,27429.735,29046.194,27929.032,8.140122777052174e-07
0,36.0,16.0,0,0,0,0,27429.735,30256.452,30736.713,3.829603276734245e-06
0,27.0,13.0,1,0,1,0,27429.735,30435.484,24973.579,1.1710797361625973e-05
0,21.0,12.0,0,0,1,0,27429.735,30435.484,31978.003,2.0024783668823635e-06
0,25.0,14.0,0,0,0,0,27429.735,32225.806,31032.258,5.039651597182178e-06
0,33.0,13.0,0,0,1,0,27429.735,41177.419,38420.891,4.872851752665633e-08
0,38.0,14.0,0,0,1,0,27429.735,68032.258,26599.078,3.0553874853099445e-11
0,32.0,16.0,0,0,1,0,27625.662,29540.323,33987.711,1.21806701827902e-06
0,27.0,12.0,0,0,0,0,27821.589,27212.903,32509.985,1.4114798863624814e-05
0,24.0,17.0,0,0,0,0,27821.589,27570.968,32509.985,1.9878872164656778e-05
0,43.0,12.0,0,0,1,0,27821.589,28645.161,32509.985,5.388449498993408e-07
0,26.0,17.0,0,0,1,0,27843.141,28645.161,49651.613,2.5125111289435572e-06
0,33.0,12.0,0,0,1,0,28017.515,25422.581,22756.989,2.6981283112850176e-06
0,34.0,14.0,0,0,1,0,28017.515,26854.839,36943.164,1.8567285216924223e-06
0,28.0,12.0,0,0,1,0,28017.515,29540.323,32509.985,1.3651085775618437e-06
0,41.0,12.0,0,0,1,0,28017.515,30435.484,32509.985,3.868639664225138e-07
0,25.0,12.0,0,0,1,0,28017.515,31062.097,28076.805,1.16236444320201e-06
0,28.0,17.0,0,0,1,0,28017.515,31151.613,31032.258,1.0932095314930788e-06
0,26.0,13.0,1,0,1,0,28105.682,37596.774,58653.923,1.8110347052912833e-06
0,28.0,17.0,0,0,1,0,28213.442,25422.581,26451.306,4.783582536060155e-06
0,53.0,12.0,0,0,1,0,28213.442,26854.839,0.0,3.7414993862367214e-07
0,55.0,12.0,0,0,1,0,28213.442,33206.903,31771.121,6.072489276329591e-08
0,29.0,14.0,0,0,1,0,28409.369,21125.806,23348.08,1.1804375178884493e-05
0,39.0,14.0,0,0,1,0,28409.369,28645.161,31032.258,7.505924337317873e-07
0,31.0,16.0,0,0,1,0,28409.369,28915.5,32509.985,1.4247914371397516e-06
0,25.0,16.0,0,0,1,0,28409.369,29540.323,32509.985,1.943867008493955e-06
0,25.0,14.0,0,0,1,0,28409.369,30435.484,10935.177,1.4206053837849505e-06
0,29.0,16.0,0,0,1,0,28409.369,32225.806,42854.071,7.024111252213348e-07
0,29.0,16.0,1,0,1,0,28409.369,32225.806,29554.531,6.341123152297007e-06
0,27.0,14.0,0,0,1,0,28409.369,32225.806,39898.618,7.59675426286559e-07
0,34.0,16.0,0,0,1,0,28409.369,32583.871,35465.438,4.309323890901318e-07
0,45.0,12.0,0,0,1,0,28589.621,28263.823,29258.986,4.674401073221861e-07
0,28.0,12.0,0,0,1,0,28605.295,20588.71,34135.484,1.3287782735546118e-05
0,43.0,16.0,0,0,1,0,28801.222,27929.032,26953.733,6.846493897400073e-07
0,54.0,12.0,0,0,1,0,28889.389,35806.452,31032.258,3.094112184602735e-08
0,29.0,16.0,0,0,1,0,28899.185,29540.323,0.0,1.3434338170633177e-06
0,55.0,12.0,0,0,1,0,29100.99,26409.048,29369.816,3.258053206403432e-07
0,55.0,12.0,0,0,1,0,29100.99,26409.048,29369.816,3.258053206403432e-07
0,29.0,12.0,1,0,0,0,29193.075,15396.774,31032.258,0.0020514345763129756
0,50.0,12.0,1,0,1,0,29193.075,17903.226,25121.352,3.99245947708768e-05
0,24.0,12.0,0,0,1,0,29193.075,21304.839,19242.955,1.4174977312012144e-05
0,26.0,12.0,0,0,1,0,29330.224,28287.097,38420.891,1.922246427587571e-06
0,41.0,13.0,0,0,0,0,29389.002,0.0,30293.395,0.005003761483098877
0,47.0,17.0,0,0,1,0,29389.002,20230.645,42410.753,3.643808230237129e-06
0,28.0,17.0,0,0,1,0,29389.002,21483.871,19210.445,1.1779504121896905e-05
0,42.0,12.0,0,0,1,0,29389.002,22379.032,28490.568,2.527960223638593e-06
0,37.0,12.0,1,0,1,0,29389.002,22379.032,19210.445,3.387426825062413e-05
0,37.0,12.0,1,0,1,0,29389.002,22379.032,19210.445,3.387426825062413e-05
0,48.0,16.0,0,0,1,0,29389.002,23274.194,0.0,1.4603841199357994e-06
0,21.0,12.0,0,0,1,0,29389.002,24169.355,28815.668,8.317403094667852e-06
0,46.0,12.0,0,0,1,0,29389.002,24214.113,33987.711,1.1408534672963013e-06
0,29.0,12.0,0,0,1,0,29389.002,25959.677,35465.438,2.768861550182774e-06
0,38.0,12.0,0,0,1,0,29389.002,26496.774,30191.432,1.1818643412187278e-06
0,28.0,12.0,0,0,1,0,29389.002,26854.839,35465.438,2.3713348563329783e-06
0,38.0,12.0,0,0,1,0,29389.002,26854.839,31032.258,1.076270304576027e-06
0,53.0,12.0,0,0,1,0,29389.002,26854.839,26599.078,3.2908913774054596e-07
0,46.0,12.0,0,0,1,0,29389.002,27033.871,27781.26,5.459348446995763e-07
0,46.0,12.0,0,0,1,0,29389.002,27033.871,27781.26,5.459348446995763e-07
0,33.0,16.0,0,0,1,0,29389.002,27750.0,96052.227,1.482507829003797e-06
0,34.0,12.0,0,0,1,0,29389.002,27912.919,11821.813,1.119542389797376e-06
0,35.0,17.0,0,0,1,0,29389.002,28645.161,28076.805,1.042451823483658e-06
0,53.0,12.0,0,0,1,0,29389.002,28645.161,29554.531,2.0610207019279107e-07
0,26.0,12.0,0,0,1,0,29389.002,28645.161,33987.711,1.739307342701001e-06
0,26.0,16.0,0,0,1,0,29389.002,28645.161,35022.12,2.039537020754387e-06
0,50.0,13.0,0,0,1,0,29389.002,29540.323,28076.805,2.1511816678264627e-07
0,46.0,12.0,1,0,1,0,29389.002,30435.484,22165.899,2.0257130275318027e-06
0,43.0,14.0,0,0,0,0,29389.002,30435.484,29554.531,1.5675325745504236e-06
0,26.0,14.0,0,0,0,0,29389.002,30435.484,29554.531,6.003951845477537e-06
0,33.0,17.0,0,0,1,0,29389.002,30435.484,31032.258,7.646085874560107e-07
0,33.0,17.0,0,0,1,0,29389.002,30435.484,19210.445,7.646085874560107e-07
0,42.0,12.0,0,0,1,0,29389.002,30437.274,26007.988,3.076288438843058e-07
0,34.0,12.0,0,0,1,0,29389.002,30793.548,31180.031,5.272803906461426e-07
0,34.0,12.0,0,0,1,0,29389.002,30793.548,31180.031,5.272803906461426e-07
0,34.0,17.0,0,0,1,0,29389.002,31330.645,25712.442,5.591346775734288e-07
0,37.0,17.0,0,0,1,0,29389.002,31330.645,33987.711,4.411587041825236e-07
0,34.0,17.0,0,0,1,0,29389.002,32225.806,32672.535,4.424873456695202e-07
0,37.0,12.0,1,0,1,0,29389.002,32225.806,44331.797,2.582922126905893e-06
0,26.0,17.0,0,0,1,0,29389.002,32225.806,35465.438,8.32450383238018e-07
0,36.0,17.0,0,0,1,0,29389.002,34911.29,32509.985,1.872576478654679e-07
0,28.0,14.0,0,0,0,0,29389.002,35448.387,33987.711,1.3828565736716241e-06
0,31.0,12.0,0,0,1,0,29389.002,35806.452,39159.754,1.8026675196022157e-07
0,25.0,14.0,0,0,1,0,29389.002,35806.452,33839.939,3.135714585222632e-07
0,31.0,14.0,0,0,1,0,29389.002,35806.452,56153.61,1.9520607249734382e-07
0,28.0,12.0,0,0,1,0,29389.002,41177.419,47287.25,5.612333366307988e-08
0,34.0,12.0,0,0,1,0,29389.002,42967.742,31032.258,2.1881085350655024e-08
0,47.0,14.0,1,0,1,0,29390.961,27750.0,36647.619,4.088854177526355e-06
0,35.0,12.0,0,0,1,0,29422.31,28645.161,29554.531,8.512021965318558e-07
0,35.0,15.0,1,0,1,0,29477.169,34098.484,19062.673,2.0693434073041228e-06
0,35.0,15.0,1,0,1,0,29477.169,34098.484,19062.673,2.0693434073041228e-06
0,31.0,12.0,0,0,1,0,29584.929,26854.839,29554.531,1.8313982090531472e-06
0,24.0,12.0,0,0,1,0,29780.855,30883.065,32509.985,1.0873627087897106e-06
0,28.0,12.0,0,0,1,0,29976.782,0.0,0.0,0.002480384520898298
0,27.0,16.0,0,0,1,0,29976.782,30793.548,51720.43,1.0080479532247374e-06
0,47.0,12.0,0,0,1,0,30074.745,33312.532,15072.811,9.069664375898311e-08
0,47.0,12.0,0,0,1,0,30074.745,33312.532,15072.811,9.069664375898311e-08
0,37.0,14.0,0,1,1,0,30108.053,26854.839,26554.747,8.689290983726463e-06
0,22.0,14.0,0,0,1,0,30368.635,20588.71,27485.714,1.9066577092931574e-05
0,47.0,12.0,0,0,1,0,30368.635,23274.194,25860.215,1.2110876726701546e-06
0,32.0,14.0,0,0,1,0,30368.635,24169.355,22165.899,3.3942579420972313e-06
0,29.0,15.0,0,0,0,0,30368.635,28645.161,44331.797,7.072808107801065e-06
0,27.0,16.0,0,0,0,0,30368.635,31330.645,36943.164,4.272178338973206e-06
0,37.0,14.0,0,0,1,0,30368.635,44758.065,81274.962,1.0520833106158524e-08
0,37.0,14.0,0,0,1,0,30368.635,44758.065,81274.962,1.0520833106158524e-08
0,43.0,12.0,0,0,1,0,30564.562,23811.29,31032.258,1.4130135231723495e-06
0,43.0,12.0,0,0,1,0,30564.562,23811.29,31032.258,1.4130135231723495e-06
0,34.0,12.0,0,0,1,0,30564.562,24885.484,24678.034,2.172561254485213e-06
0,30.0,12.0,0,0,1,0,30564.562,26854.839,14777.266,1.7809288668669309e-06
0,39.0,16.0,0,0,0,0,30564.562,28645.161,33987.711,3.269802925533447e-06
0,35.0,16.0,0,0,1,0,30564.562,29540.323,37120.492,6.97299586787988e-07
0,28.0,12.0,0,0,1,0,30564.562,32941.935,36204.301,4.2488872233082413e-07
0,32.0,12.0,0,0,1,0,30564.562,35806.452,23052.535,1.4651304324984717e-07
0,26.0,12.0,0,0,1,0,30564.562,39387.097,39898.618,9.231174462855443e-08
0,30.0,12.0,1,0,1,0,30758.53,35448.387,48247.773,1.665397034344684e-06
0,27.0,12.0,0,0,1,0,30760.489,25064.516,31908.55,3.5278498666037615e-06
0,27.0,16.0,0,0,1,0,30760.489,26317.742,25860.215,2.9812869831276903e-06
0,28.0,12.0,0,0,1,0,30760.489,28824.194,39898.618,1.2201635994875786e-06
0,39.0,12.0,0,0,1,0,30760.489,32583.871,34726.575,1.9153736263071134e-07
0,28.0,15.0,1,0,1,0,30768.326,33486.194,30828.332,3.666696114900815e-06
0,48.0,12.0,0,0,1,0,30860.411,29269.984,34753.174,2.212751045141146e-07
0,48.0,14.0,0,0,1,0,30895.678,34732.258,32509.985,5.725054617099724e-08
0,37.0,17.0,0,0,1,0,30956.415,30435.484,27939.376,4.6978694704224166e-07
0,49.0,17.0,0,0,1,0,30956.415,31867.742,35465.438,1.2520726953180277e-07
0,25.0,15.0,0,0,1,0,30956.415,41177.419,35465.438,6.754949531313896e-08
0,27.0,15.0,0,0,1,0,31152.342,34016.129,43001.843,3.669814130160869e-07
0,51.0,17.0,0,1,1,0,31348.269,0.0,88663.594,0.003153945092602983
0,24.0,15.0,0,0,1,0,31348.269,26854.839,26599.078,2.9593823375994446e-06
0,31.0,17.0,0,0,1,0,31348.269,26854.839,32509.985,1.8434391041586778e-06
0,45.0,12.0,0,0,1,0,31348.269,27391.935,25564.67,4.344251253051553e-07
0,45.0,12.0,0,0,1,0,31348.269,27391.935,25564.67,4.344251253051553e-07
0,39.0,14.0,0,0,1,0,31348.269,27750.0,47287.25,6.881600512758435e-07
0,39.0,14.0,0,0,1,0,31348.269,27750.0,47287.25,6.881600512758435e-07
0,25.0,17.0,0,0,1,0,31348.269,28249.5,35561.49,2.0566235150033722e-06
0,53.0,17.0,0,0,1,0,31348.269,28645.161,27929.032,2.030671453773643e-07
0,26.0,16.0,0,0,1,0,31348.269,28645.161,35465.438,1.6468150629402433e-06
0,31.0,12.0,0,0,1,0,31348.269,28645.161,27337.942,9.461362828592262e-07
0,32.0,17.0,0,0,1,0,31348.269,28645.161,28076.805,1.0668188406718712e-06
0,48.0,17.0,0,0,1,0,31348.269,29540.323,32951.825,2.3853930860159265e-07
0,47.0,17.0,0,0,0,0,31348.269,29540.323,29258.986,1.3139628434246882e-06
0,44.0,16.0,0,0,1,0,31348.269,30435.484,19210.445,2.488194442825585e-07
0,41.0,16.0,0,0,1,0,31348.269,30435.484,20688.172,3.1535949668426525e-07
0,44.0,16.0,0,0,1,0,31348.269,30435.484,33987.711,2.488194442825585e-07
0,52.0,17.0,0,0,1,0,31348.269,31293.048,32509.985,1.0999370024699561e-07
0,40.0,12.0,0,0,1,0,31348.269,31330.645,27633.487,2.3032556400809218e-07
0,52.0,12.0,0,0,0,0,31348.269,32225.806,32509.985,3.5954755703840775e-07
0,53.0,16.0,0,0,1,0,31348.269,32225.806,32509.985,7.653996561554823e-08
0,42.0,16.0,0,0,1,0,31348.269,32225.806,32214.439,1.8250195263097092e-07
0,39.0,14.0,0,0,1,0,31348.269,32569.548,31020.436,1.9524999029694055e-07
0,42.0,17.0,0,0,1,0,31348.269,32762.903,39159.754,1.6503913991729542e-07
0,31.0,14.0,0,0,1,0,31348.269,34016.129,38986.86,2.5167363802460275e-07
0,47.0,14.0,0,0,1,0,31348.269,34016.129,25150.906,7.110865463539474e-08
0,51.0,16.0,0,0,1,0,31348.269,35448.387,44331.797,3.8608799109290726e-08
0,44.0,13.0,0,0,1,0,31348.269,35806.452,36943.164,5.424052536038206e-08
0,35.0,14.0,0,0,1,0,31348.269,36630.0,42854.071,9.265977462903376e-08
0,44.0,16.0,1,0,1,0,31644.118,30621.677,23495.853,2.0715664707909546e-06
0,46.0,12.0,0,0,1,0,31740.122,25780.645,17437.174,5.860550839556388e-07
0,32.0,14.0,0,0,1,0,31818.493,31330.645,70930.876,4.4574302688193074e-07
0,29.0,16.0,0,0,1,0,31936.049,26640.0,24825.806,2.0581450918358403e-06
0,38.0,17.0,0,0,0,0,31936.049,33300.0,33805.951,9.390664895186528e-07
0,26.0,14.0,0,0,1,0,32131.976,29898.387,28032.473,1.0061221006831862e-06
0,43.0,16.0,0,0,1,0,32131.976,31330.645,33987.711,1.9562355267079503e-07
0,45.0,16.0,0,0,0,0,32131.976,31330.645,31401.69,8.502033772853688e-07
0,34.0,17.0,0,0,0,0,32131.976,44758.065,9161.9048,6.308939950260936e-08
0,49.0,14.0,0,0,1,0,32327.902,14322.581,24530.261,9.384366397487947e-06
0,27.0,17.0,0,0,1,0,32327.902,25064.516,36943.164,3.6278120138300826e-06
0,26.0,16.0,0,0,1,0,32327.902,27750.0,32509.985,1.869893684215884e-06
0,41.0,16.0,0,0,1,0,32327.902,31330.645,0.0,2.24257453942153e-07
0,43.0,14.0,0,0,1,0,32327.902,31420.161,31032.258,1.7274013083019715e-07
0,28.0,13.0,0,0,1,0,32327.902,31688.71,40637.481,5.060898405851885e-07
0,28.0,12.0,1,0,1,0,32327.902,32225.806,39898.618,3.81544574945273e-06
0,27.0,16.0,0,0,1,0,32327.902,32225.806,39159.754,5.363299548758279e-07
0,32.0,12.0,0,0,1,0,32327.902,32225.806,32509.985,3.0813477575816326e-07
0,31.0,12.0,0,0,1,0,32327.902,32225.806,32509.985,3.334631996931443e-07
0,38.0,17.0,0,0,0,0,32327.902,32225.806,43297.389,1.1914002996207986e-06
0,43.0,12.0,0,0,0,0,32327.902,33479.032,33987.711,4.740408733265279e-07
0,34.0,17.0,0,0,1,0,32327.902,34016.129,33987.711,2.010662712637152e-07
0,22.0,14.0,0,0,1,0,32327.902,41177.419,32509.985,7.083273779014707e-08
0,50.0,14.0,0,0,1,0,32602.2,27889.645,27314.298,2.426669801707322e-07
0,44.0,14.0,0,0,1,0,32719.756,29540.323,26952.255,2.4997776729385184e-07
0,53.0,12.0,0,0,1,0,32868.66,31509.677,18914.9,6.667225514674702e-08
0,47.0,12.0,0,0,1,0,32915.682,27750.0,18914.9,2.8467199630391347e-07
0,47.0,12.0,0,0,1,0,32915.682,27750.0,18914.9,2.8467199630391347e-07
0,41.0,16.0,1,0,1,0,33307.536,23274.194,22165.899,1.4942219063751248e-05
0,41.0,16.0,1,0,1,0,33307.536,23274.194,22165.899,1.4942219063751248e-05
0,41.0,16.0,1,0,1,0,33307.536,23274.194,22165.899,1.4942219063751248e-05
0,48.0,16.0,0,0,1,0,33307.536,26058.145,31918.894,4.5990597175080634e-07
0,48.0,16.0,0,0,1,0,33307.536,26058.145,31918.894,4.5990597175080634e-07
0,36.0,13.0,0,0,1,0,33307.536,28645.161,28372.35,5.355743215306195e-07
0,49.0,12.0,0,0,1,0,33307.536,28645.161,32580.916,1.8430509196656388e-07
0,33.0,17.0,1,0,1,0,33307.536,29540.323,17732.719,5.686644077835311e-06
0,49.0,14.0,0,0,1,0,33307.536,30435.484,29554.531,1.2499242547278718e-07
0,36.0,12.0,0,0,1,0,33307.536,30435.484,31032.258,3.223291850021204e-07
0,50.0,17.0,0,0,1,0,33307.536,30435.484,25860.215,1.3014965733965895e-07
0,36.0,12.0,0,0,1,0,33307.536,30435.484,41376.344,3.223291850021204e-07
0,27.0,16.0,0,0,1,0,33307.536,30435.484,0.0,7.695196415801018e-07
0,52.0,16.0,0,0,1,0,33307.536,30793.548,28815.668,9.72508874595559e-08
0,38.0,12.0,0,0,1,0,33307.536,31330.645,31771.121,2.1780589704266665e-07
0,25.0,14.0,0,0,1,0,33307.536,31330.645,35760.983,6.586290097377011e-07
0,33.0,17.0,0,0,1,0,33307.536,31867.742,35465.438,3.4283128464401684e-07
0,30.0,12.0,0,0,1,0,33307.536,32046.774,37682.028,3.3980888580456505e-07
0,53.0,12.0,0,0,1,0,33307.536,32225.806,33544.393,5.270428762777687e-08
0,34.0,12.0,0,0,1,0,33307.536,32583.871,31032.258,2.1529628196646789e-07
0,36.0,12.0,0,0,1,0,33307.536,33120.968,33987.711,1.5975435883217124e-07
0,42.0,13.0,0,0,1,0,33307.536,33120.968,44331.797,1.0348998770884744e-07
0,34.0,12.0,0,0,1,0,33307.536,34016.129,32509.985,1.4806469488111363e-07
0,29.0,17.0,0,0,1,0,33307.536,34016.129,26980.332,2.681833118966823e-07
0,52.0,12.0,0,0,1,0,33307.536,34171.887,28667.896,3.429578019344915e-08
0,42.0,14.0,0,0,1,0,33307.536,37596.774,48764.977,3.34278914142604e-08
0,53.0,15.0,0,0,1,0,33307.536,37596.774,38420.891,1.4588765398908493e-08
0,32.0,13.0,1,0,1,0,33307.536,37596.774,46891.22,6.389534454631021e-07
0,39.0,12.0,0,0,1,0,33307.536,39387.097,28076.805,2.450312956848335e-08
0,28.0,16.0,0,0,1,0,33307.536,39387.097,34726.575,6.85103567343341e-08
0,28.0,12.0,1,0,1,0,33503.462,26854.839,25121.352,1.366163604710071e-05
0,26.0,14.0,0,0,1,0,33503.462,36032.032,34559.591,1.743250425516466e-07
0,25.0,14.0,1,0,1,0,33699.389,17724.194,25121.352,0.0001995778106795753
0,52.0,12.0,0,0,1,0,33895.316,47622.581,39011.982,9.56087676939285e-10
0,35.0,16.0,0,0,1,0,34091.242,26854.839,31032.258,9.573479875094863e-07
0,44.0,12.0,0,0,1,0,34091.242,32046.774,35465.438,1.0322364086018578e-07
